1,1,1,What is Confession?,"Confession is a sacrament instituted by Jesus Christ in his love and mercy. It is here that we meet the loving Jesus who offers sinners forgiveness for offenses committed against God and neighbor. At the same time, Confession permits sinners to reconcile with the Church, which also is wounded by our sins.
1447 Over the centuries the concrete form in which the Church has exercised this power received from the Lord has varied considerably. During the first centuries the reconciliation of Christians who had committed particularly grave sins after their Baptism (for example, idolatry, murder, or adultery) was tied to a very rigorous discipline, according to which penitents had to do public penance for their sins, often for years, before receiving reconciliation. To this ""order of penitents"" (which concerned only certain grave sins), one was only rarely admitted and in certain regions only once in a lifetime. During the seventh century Irish missionaries, inspired by the Eastern monastic tradition, took to continental Europe the ""private"" practice of penance, which does not require public and prolonged completion of penitential works before reconciliation with the Church. From that time on, the sacrament has been performed in secret between penitent and priest. This new practice envisioned the possibility of repetition and so opened the way to a regular frequenting of this sacrament. It allowed the forgiveness of grave sins and venial sins to be integrated into one sacramental celebration. In its main lines this is the form of penance that the Church has practiced down to our day.

1448 Beneath the changes in discipline and celebration that this sacrament has undergone over the centuries, the same fundamental structure is to be discerned. It comprises two equally essential elements: on the one hand, the acts of the man who undergoes conversion through the action of the Holy Spirit: namely, contrition, confession, and satisfaction; on the other, God's action through the intervention of the Church. The Church, who through the bishop and his priests forgives sins in the name of Jesus Christ and determines the manner of satisfaction, also prays for the sinner and does penance with him. Thus the sinner is healed and re-established in ecclesial communion.

1449 The formula of absolution used in the Latin Church expresses the essential elements of this sacrament: the Father of mercies is the source of all forgiveness. He effects the reconciliation of sinners through the Passover of his Son and the gift of his Spirit, through the prayer and ministry of the Church:

    God, the Father of mercies,
    through the death and the resurrection of his Son
    has reconciled the world to himself
    and sent the Holy Spirit among us
    for the forgiveness of sins;
    through the ministry of the Church
    may God give you pardon and peace,
    and I absolve you from your sins in the name of the Father, and of the Son and of the Holy Spirit.",
34,4,8,The Acts of the Penitent,"1450 ""Penance requires . . . the sinner to endure all things willingly, be contrite of heart, confess with the lips, and practice complete humility and fruitful satisfaction.""

Contrition

1451 Among the penitent's acts contrition occupies first place. Contrition is ""sorrow of the soul and detestation for the sin committed, together with the resolution not to sin again.""

1452 When it arises from a love by which God is loved above all else, contrition is called ""perfect"" (contrition of charity). Such contrition remits venial sins; it also obtains forgiveness of mortal sins if it includes the firm resolution to have recourse to sacramental confession as soon as possible.

1453 The contrition called ""imperfect"" (or ""attrition"") is also a gift of God, a prompting of the Holy Spirit. It is born of the consideration of sin's ugliness or the fear of eternal damnation and the other penalties threatening the sinner (contrition of fear). Such a stirring of conscience can initiate an interior process which, under the prompting of grace, will be brought to completion by sacramental absolution. By itself however, imperfect contrition cannot obtain the forgiveness of grave sins, but it disposes one to obtain forgiveness in the sacrament of Penance.

1454 The reception of this sacrament ought to be prepared for by an examination of conscience made in the light of the Word of God. The passages best suited to this can be found in the Ten Commandments, the moral catechesis of the Gospels and the apostolic Letters, such as the Sermon on the Mount and the apostolic teachings.

The confession of sins

1455 The confession (or disclosure) of sins, even from a simply human point of view, frees us and facilitates our reconciliation with others. Through such an admission man looks squarely at the sins he is guilty of, takes responsibility for them, and thereby opens himself again to God and to the communion of the Church in order to make a new future possible.

1456 Confession to a priest is an essential part of the sacrament of Penance: ""All mortal sins of which penitents after a diligent self-examination are conscious must be recounted by them in confession, even if they are most secret and have been committed against the last two precepts of the Decalogue; for these sins sometimes wound the soul more grievously and are more dangerous than those which are committed openly.""

    When Christ's faithful strive to confess all the sins that they can remember, they undoubtedly place all of them before the divine mercy for pardon. But those who fail to do so and knowingly withhold some, place nothing before the divine goodness for remission through the mediation of the priest, ""for if the sick person is too ashamed to show his wound to the doctor, the medicine cannot heal what it does not know.""

1457 According to the Church's command, ""after having attained the age of discretion, each of the faithful is bound by an obligation faithfully to confess serious sins at least once a year.""56 Anyone who is aware of having committed a mortal sin must not receive Holy Communion, even if he experiences deep contrition, without having first received sacramental absolution, unless he has a grave reason for receiving Communion and there is no possibility of going to confession.57 Children must go to the sacrament of Penance before receiving Holy Communion for the first time.

1458 Without being strictly necessary, confession of everyday faults (venial sins) is nevertheless strongly recommended by the Church.59 Indeed the regular confession of our venial sins helps us form our conscience, fight against evil tendencies, let ourselves be healed by Christ and progress in the life of the Spirit. By receiving more frequently through this sacrament the gift of the Father's mercy, we are spurred to be merciful as he is merciful:

    Whoever confesses his sins . . . is already working with God. God indicts your sins; if you also indict them, you are joined with God. Man and sinner are, so to speak, two realities: when you hear ""man"" - this is what God has made; when you hear ""sinner"" - this is what man himself has made. Destroy what you have made, so that God may save what he has made. . . . When you begin to abhor what you have made, it is then that your good works are beginning, since you are accusing yourself of your evil works. The beginning of good works is the confession of evil works. You do the truth and come to the light.

Satisfaction

1459 Many sins wrong our neighbor. One must do what is possible in order to repair the harm (e.g., return stolen goods, restore the reputation of someone slandered, pay compensation for injuries). Simple justice requires as much. But sin also injures and weakens the sinner himself, as well as his relationships with God and neighbor. Absolution takes away sin, but it does not remedy all the disorders sin has caused.62 Raised up from sin, the sinner must still recover his full spiritual health by doing something more to make amends for the sin: he must ""make satisfaction for"" or ""expiate"" his sins. This satisfaction is also called ""penance.""

1460 The penance the confessor imposes must take into account the penitent's personal situation and must seek his spiritual good. It must correspond as far as possible with the gravity and nature of the sins committed. It can consist of prayer, an offering, works of mercy, service of neighbor, voluntary self-denial, sacrifices, and above all the patient acceptance of the cross we must bear. Such penances help configure us to Christ, who alone expiated our sins once for all. They allow us to become co-heirs with the risen Christ, ""provided we suffer with him.""

    The satisfaction that we make for our sins, however, is not so much ours as though it were not done through Jesus Christ. We who can do nothing ourselves, as if just by ourselves, can do all things with the cooperation of ""him who strengthens"" us. Thus man has nothing of which to boast, but all our boasting is in Christ . . . in whom we make satisfaction by bringing forth ""fruits that befit repentance."" These fruits have their efficacy from him, by him they are offered to the Father, and through him they are accepted by the Father.",
35,4,9,The Minister of this Sacrement,"1461 Since Christ entrusted to his apostles the ministry of reconciliation, bishops who are their successors, and priests, the bishops' collaborators, continue to exercise this ministry. Indeed bishops and priests, by virtue of the sacrament of Holy Orders, have the power to forgive all sins ""in the name of the Father, and of the Son, and of the Holy Spirit.""

1462 Forgiveness of sins brings reconciliation with God, but also with the Church. Since ancient times the bishop, visible head of a particular Church, has thus rightfully been considered to be the one who principally has the power and ministry of reconciliation: he is the moderator of the penitential discipline. Priests, his collaborators, exercise it to the extent that they have received the commission either from their bishop (or religious superior) or the Pope, according to the law of the Church.

1463 Certain particularly grave sins incur excommunication, the most severe ecclesiastical penalty, which impedes the reception of the sacraments and the exercise of certain ecclesiastical acts, and for which absolution consequently cannot be granted, according to canon law, except by the Pope, the bishop of the place or priests authorized by them. In danger of death any priest, even if deprived of faculties for hearing confessions, can absolve from every sin and excommunication.

1464 Priests must encourage the faithful to come to the sacrament of Penance and must make themselves available to celebrate this sacrament each time Christians reasonably ask for it.

1465 When he celebrates the sacrament of Penance, the priest is fulfilling the ministry of the Good Shepherd who seeks the lost sheep, of the Good Samaritan who binds up wounds, of the Father who awaits the prodigal son and welcomes him on his return, and of the just and impartial judge whose judgment is both just and merciful. The priest is the sign and the instrument of God's merciful love for the sinner.

1466 The confessor is not the master of God's forgiveness, but its servant. The minister of this sacrament should unite himself to the intention and charity of Christ.71 He should have a proven knowledge of Christian behavior, experience of human affairs, respect and sensitivity toward the one who has fallen; he must love the truth, be faithful to the Magisterium of the Church, and lead the penitent with patience toward healing and full maturity. He must pray and do penance for his penitent, entrusting him to the Lord's mercy.

1467 Given the delicacy and greatness of this ministry and the respect due to persons, the Church declares that every priest who hears confessions is bound under very severe penalties to keep absolute secrecy regarding the sins that his penitents have confessed to him. He can make no use of knowledge that confession gives him about penitents' lives. This secret, which admits of no exceptions, is called the ""sacramental seal,"" because what the penitent has made known to the priest remains ""sealed"" by the sacrament. ",
36,4,10,The effects of this Sacrement,"1468 ""The whole power of the sacrament of Penance consists in restoring us to God's grace and joining us with him in an intimate friendship.""73 Reconciliation with God is thus the purpose and effect of this sacrament. For those who receive the sacrament of Penance with contrite heart and religious disposition, reconciliation ""is usually followed by peace and serenity of conscience with strong spiritual consolation."" Indeed the sacrament of Reconciliation with God brings about a true ""spiritual resurrection,"" restoration of the dignity and blessings of the life of the children of God, of which the most precious is friendship with God.

1469 This sacrament reconciles us with the Church. Sin damages or even breaks fraternal communion. The sacrament of Penance repairs or restores it. In this sense it does not simply heal the one restored to ecclesial communion, but has also a revitalizing effect on the life of the Church which suffered from the sin of one of her members.76 Re-established or strengthened in the communion of saints, the sinner is made stronger by the exchange of spiritual goods among all the living members of the Body of Christ, whether still on pilgrimage or already in the heavenly homeland:

    It must be recalled that . . . this reconciliation with God leads, as it were, to other reconciliations, which repair the other breaches caused by sin. The forgiven penitent is reconciled with himself in his inmost being, where he regains his innermost truth. He is reconciled with his brethren whom he has in some way offended and wounded. He is reconciled with the Church. He is reconciled with all creation.

1470 In this sacrament, the sinner, placing himself before the merciful judgment of God, anticipates in a certain way the judgment to which he will be subjected at the end of his earthly life. For it is now, in this life, that we are offered the choice between life and death, and it is only by the road of conversion that we can enter the Kingdom, from which one is excluded by grave sin. In converting to Christ through penance and faith, the sinner passes from death to life and ""does not come into judgment.""

",
37,4,11,Indulgences,"1471 The doctrine and practice of indulgences in the Church are closely linked to the effects of the sacrament of Penance.

What is an indulgence?

""An indulgence is a remission before God of the temporal punishment due to sins whose guilt has already been forgiven, which the faithful Christian who is duly disposed gains under certain prescribed conditions through the action of the Church which, as the minister of redemption, dispenses and applies with authority the treasury of the satisfactions of Christ and the saints.""

""An indulgence is partial or plenary according as it removes either part or all of the temporal punishment due to sin."" The faithful can gain indulgences for themselves or apply them to the dead.

The punishments of sin

1472 To understand this doctrine and practice of the Church, it is necessary to understand that sin has a double consequence. Grave sin deprives us of communion with God and therefore makes us incapable of eternal life, the privation of which is called the ""eternal punishment"" of sin. On the other hand every sin, even venial, entails an unhealthy attachment to creatures, which must be purified either here on earth, or after death in the state called Purgatory. This purification frees one from what is called the ""temporal punishment"" of sin. These two punishments must not be conceived of as a kind of vengeance inflicted by God from without, but as following from the very nature of sin. A conversion which proceeds from a fervent charity can attain the complete purification of the sinner in such a way that no punishment would remain.

1473 The forgiveness of sin and restoration of communion with God entail the remission of the eternal punishment of sin, but temporal punishment of sin remains. While patiently bearing sufferings and trials of all kinds and, when the day comes, serenely facing death, the Christian must strive to accept this temporal punishment of sin as a grace. He should strive by works of mercy and charity, as well as by prayer and the various practices of penance, to put off completely the ""old man"" and to put on the ""new man.""

In the Communion of Saints

1474 The Christian who seeks to purify himself of his sin and to become holy with the help of God's grace is not alone. ""The life of each of God's children is joined in Christ and through Christ in a wonderful way to the life of all the other Christian brethren in the supernatural unity of the Mystical Body of Christ, as in a single mystical person.""

1475 In the communion of saints, ""a perennial link of charity exists between the faithful who have already reached their heavenly home, those who are expiating their sins in purgatory and those who are still pilgrims on earth. between them there is, too, an abundant exchange of all good things."" In this wonderful exchange, the holiness of one profits others, well beyond the harm that the sin of one could cause others. Thus recourse to the communion of saints lets the contrite sinner be more promptly and efficaciously purified of the punishments for sin.

1476 We also call these spiritual goods of the communion of saints the Church's treasury, which is ""not the sum total of the material goods which have accumulated during the course of the centuries. On the contrary the 'treasury of the Church' is the infinite value, which can never be exhausted, which Christ's merits have before God. They were offered so that the whole of mankind could be set free from sin and attain communion with the Father. In Christ, the Redeemer himself, the satisfactions and merits of his Redemption exist and find their efficacy.""

1477 ""This treasury includes as well the prayers and good works of the Blessed Virgin Mary. They are truly immense, unfathomable, and even pristine in their value before God. In the treasury, too, are the prayers and good works of all the saints, all those who have followed in the footsteps of Christ the Lord and by his grace have made their lives holy and carried out the mission in the unity of the Mystical Body.""

Obtaining indulgence from God through the Church

1478 An indulgence is obtained through the Church who, by virtue of the power of binding and loosing granted her by Christ Jesus, intervenes in favor of individual Christians and opens for them the treasury of the merits of Christ and the saints to obtain from the Father of mercies the remission of the temporal punishments due for their sins. Thus the Church does not want simply to come to the aid of these Christians, but also to spur them to works of devotion, penance, and charity.

1479 Since the faithful departed now being purified are also members of the same communion of saints, one way we can help them is to obtain indulgences for them, so that the temporal punishments due for their sins may be remitted. ",
38,4,12,The Celebration of the Sacrement of Penance,"1480 Like all the sacraments, Penance is a liturgical action. The elements of the celebration are ordinarily these: a greeting and blessing from the priest, reading the word of God to illuminate the conscience and elicit contrition, and an exhortation to repentance; the confession, which acknowledges sins and makes them known to the priest; the imposition and acceptance of a penance; the priest's absolution; a prayer of thanksgiving and praise and dismissal with the blessing of the priest.

1481 The Byzantine Liturgy recognizes several formulas of absolution, in the form of invocation, which admirably express the mystery of forgiveness: ""May the same God, who through the Prophet Nathan forgave David when he confessed his sins, who forgave Peter when he wept bitterly, the prostitute when she washed his feet with her tears, the publican, and the prodigal son, through me, a sinner, forgive you both in this life and in the next and enable you to appear before his awe-inspiring tribunal without condemnation, he who is blessed for ever and ever. Amen.""

1482 The sacrament of Penance can also take place in the framework of a communal celebration in which we prepare ourselves together for confession and give thanks together for the forgiveness received. Here, the personal confession of sins and individual absolution are inserted into a liturgy of the word of God with readings and a homily, an examination of conscience conducted in common, a communal request for forgiveness, the Our Father and a thanksgiving in common. This communal celebration expresses more clearly the ecclesial character of penance. However, regardless of its manner of celebration the sacrament of Penance is always, by its very nature, a liturgical action, and therefore an ecclesial and public action.

1483 In case of grave necessity recourse may be had to a communal celebration of reconciliation with general confession and general absolution. Grave necessity of this sort can arise when there is imminent danger of death without sufficient time for the priest or priests to hear each penitent's confession. Grave necessity can also exist when, given the number of penitents, there are not enough confessors to hear individual confessions properly in a reasonable time, so that the penitents through no fault of their own would be deprived of sacramental grace or Holy Communion for a long time. In this case, for the absolution to be valid the faithful must have the intention of individually confessing their grave sins in the time required.92 The diocesan bishop is the judge of whether or not the conditions required for general absolution exist.93 A large gathering of the faithful on the occasion of major feasts or pilgrimages does not constitute a case of grave necessity.

1484 ""Individual, integral confession and absolution remain the only ordinary way for the faithful to reconcile themselves with God and the Church, unless physical or moral impossibility excuses from this kind of confession."" There are profound reasons for this. Christ is at work in each of the sacraments. He personally addresses every sinner: ""My son, your sins are forgiven."" He is the physician tending each one of the sick who need him to cure them.97 He raises them up and reintegrates them into fraternal communion. Personal confession is thus the form most expressive of reconciliation with God and with the Church. ",
39,4,13,In Brief,"1485 ""On the evening of that day, the first day of the week,"" Jesus showed himself to his apostles. ""He breathed on them, and said to them: 'Receive the Holy Spirit. If you forgive the sins of any, they are forgiven; if you retain the sins of any, they are retained""' (Jn 20:19, 22-23).

1486 The forgiveness of sins committed after Baptism is conferred by a particular sacrament called the sacrament of conversion, confession, penance, or reconciliation.

1487 The sinner wounds God's honor and love, his own human dignity as a man called to be a son of God, and the spiritual well-being of the Church, of which each Christian ought to be a living stone.

1488 To the eyes of faith no evil is graver than sin and nothing has worse consequences for sinners themselves, for the Church, and for the whole world.

1489 To return to communion with God after having lost it through sin is a process born of the grace of God who is rich in mercy and solicitous for the salvation of men. One must ask for this precious gift for oneself and for others.

1490 The movement of return to God, called conversion and repentance, entails sorrow for and abhorrence of sins committed, and the firm purpose of sinning no more in the future. Conversion touches the past and the future and is nourished by hope in God's mercy.

1491 The sacrament of Penance is a whole consisting in three actions of the penitent and the priest's absolution. The penitent's acts are repentance, confession or disclosure of sins to the priest, and the intention to make reparation and do works of reparation.

1492 Repentance (also called contrition) must be inspired by motives that arise from faith. If repentance arises from love of charity for God, it is called ""perfect"" contrition; if it is founded on other motives, it is called ""imperfect.""

1493 One who desires to obtain reconciliation with God and with the Church, must confess to a priest all the unconfessed grave sins he remembers after having carefully examined his conscience. The confession of venial faults, without being necessary in itself, is nevertheless strongly recommended by the Church.

1494 The confessor proposes the performance of certain acts of ""satisfaction"" or ""penance"" to be performed by the penitent in order to repair the harm caused by sin and to re-establish habits befitting a disciple of Christ.

1495 Only priests who have received the faculty of absolving from the authority of the Church can forgive sins in the name of Christ.

1496 The spiritual effects of the sacrament of Penance are:
- reconciliation with God by which the penitent recovers grace;
- reconciliation with the Church;
- remission of the eternal punishment incurred by mortal sins;
- remission, at least in part, of temporal punishments resulting from sin;
- peace and serenity of conscience, and spiritual consolation;
- an increase of spiritual strength for the Christian battle.

1497 Individual and integral confession of grave sins followed by absolution remains the only ordinary means of reconciliation with God and with the Church.

1498 Through indulgences the faithful can obtain the remission of temporal punishment resulting from sin for themselves and also for the souls in Purgatory.

",
40,5,1,Going to Confession,"The penitent and the priest begin with the sign of the Cross, saying:
In the Name of the Father and of the Son and of the Holy Spirit.

The priest urges the penitent to have confidence in God with these or similar words:
May the Lord be in your heart and help you to confess your sins with true sorrow.

The priest may read or say a passage from Sacred Scripture after which the penitent then states:
Forgive me, Father, for I have sinned. It has been (however many days, weeks, months or years) since my last confession.

The penitent then states his or her sins. For the confession to be valid, the penitent must confess all of the mortal sins he or she is aware of having committed since the last confession, be sorry for them, and have a firm purpose of amendment to try not to commit the same sins in the future.

After this, the priest will generally give some advice to the penitent and impose a penance. Then he will ask the penitent to make an act of contrition. The penitent may do so in his or her own words, or may say one of many memorized acts of contrition given as next list item.",
41,5,2,Act of Contrition,"O My God, I am sorry for my sins with all my heart. In choosing to do wrong and failing to do good, I have sinned against you, whom I should love above all things. I firmly intend, with the help of your grace, to do penance, to sin no more and to avoid whatever leads me to sin. Our Savior, Jesus Christ, suffered and died for us. In His Name, O Lord, have mercy.

After this the priest will absolve the penitent in the following words:
God, the Father of mercies, through the death and resurrection of his Son has reconciled the world to himself and sent the Holy Spirit among us for the forgiveness of sins; through the ministry of the Church may God give you pardon and peace, and I absolve you from your sins in the name of the Father, and of the Son + and of the Holy Spirit.

The penitent makes the sign of the Cross and answers: Amen.

The priest will then dismiss the penitent with a short prayer and encouragement. The penitent should then immediately try to fulfill the penance imposed if it is something that can be done quickly.",
42,5,3,Preparing for the Sacrament of Penance,"Ask God for the Holy Spirit’s help to examine your conscience well by prayerfully reviewing your conduct in light of the commandments and the example of Christ. The questions below should assist you in making a thorough review.

Tell the priest the specific kind of sins you have committed and, to the best of your ability, how many times you have committed them since your last good confession. Avoid generalizations and inform the priest of any relevant circumstances in which your sins were committed.

You are obliged to confess only mortal sins, since you can obtain forgiveness for your venial sins by sacrifices, acts of charity, prayer and other pious actions. Confession of venial sins, however, is very helpful for avoiding sin and advancing in holiness toward Heaven.

If you are in doubt about whether a sin is mortal or venial, mention your doubt to the priest. For a sin to be mortal, three conditions must together be met: “Mortal sin is sin whose object is grave matter and which is also committed with full knowledge and deliberate consent.” (CCC 1857)

Always tell the priest your state of life: married or single, priest or religious, under religious vows or promises.
",
43,5,4,Examination of Conscience,Catholics for centuries have found it profitable to examine their consciences in light of the Ten Commandments. Penitents are encouraged to expand on them in their prayerful review of their conduct. (Touch on examine tab in home screen for examination aids.),
